0.878591288064,0.449098802834
0.864226135145,0.476789658383
0.876274328192,0.452950663485
0.843836886116,0.536319645993
0.875810935941,0.464966613596
0.874884151827,0.444715650436
0.863762743336,0.436407841197
0.860055607099,0.476584327342
0.865152919315,0.477041126679
0.856348470806,0.508602793732
0.853568118684,0.500226309224
0.848007414272,0.509956238113
0.867469879352,0.46817594101
0.855421686581,0.502233363004
0.866543095514,0.434468151796
0.870713623615,0.486985697693
0.846617238239,0.524172366936
0.832715477128,0.599896872397
0.873957367933,0.458859278412
0.875810935886,0.420214146099
0.859592214848,0.513716385114
0.856348470696,0.513931661513
0.856348470696,0.487311686875
0.854958294552,0.517930130532
0.868396663633,0.49912350486
0.856811862946,0.526144788484
0.854031510713,0.505084536825
0.879981464153,0.45399142665
0.871640407895,0.495432741008
0.854031510548,0.526369046734
0.881371640242,0.441701421481
0.85032437431,0.542113285964
0.871177015866,0.483557013641
0.872103799649,0.456580390827
0.865616311455,0.473369229354
0.866543095293,0.469075178691
