0.913345690509,0.72800908687
0.909175162021,0.763908718108
0.907784986153,0.78486043853
0.903151065912,0.828916186843
0.908248377962,0.742040410073
0.907321594069,0.822623236293
0.904541241946,0.84764796145
0.916589434662,0.759450103042
0.910101946136,0.764700637308
0.908248377962,0.777215472988
0.904541241891,0.741430364246
0.912882298314,0.778780938714
0.915199258683,0.661012895654
0.911028730306,0.716573802502
0.907321594124,0.722750646151
0.906394809844,0.753408363664
0.912418906395,0.752534267974
0.89898053759,0.878997806795
0.910101946247,0.758866206292
0.913345690509,0.725334311514
0.917052826747,0.688657922158
0.911492122335,0.710386937923
0.914272474569,0.795856470234
0.904541241946,0.817492046878
0.913345690288,0.706081752963
0.911492122391,0.765114167116
0.91149212217,0.680320933677
0.920296570733,0.752934730217
0.906858202039,0.736972334307
0.910101946247,0.649930206987
0.921686746822,0.662647078013
0.904077849916,0.84648976712
0.911028730361,0.706249284885
0.89898053759,0.844106178082
0.906858202094,0.686408669651
0.915199258573,0.636640320645
