,0,1
0,0.8507879999999999,0.716439
1,0.813253,0.659475
2,0.810936,0.6013649999999999
3,0.84291,0.536981
4,0.854032,0.514728
5,0.8364229999999999,0.553895
6,0.8498610000000001,0.555121
7,0.8721040000000001,0.621378
8,0.8262280000000001,0.597888
9,0.822521,0.623872
10,0.8461540000000001,0.54213
11,0.8632989999999999,0.619318
12,0.8308620000000001,0.625063
13,0.854958,0.721605
14,0.835959,0.587199
15,0.8475440000000001,0.504782
16,0.852641,0.7137439999999999
17,0.8341059999999999,0.564104
18,0.8253010000000001,0.582186
19,0.8452270000000001,0.55882
20,0.78962,0.695947
21,0.858202,0.48246400000000006
22,0.8401299999999999,0.744438
23,0.81557,0.5861460000000001
24,0.858665,0.657083
25,0.834569,0.544721
26,0.849398,0.691657
27,0.84152,0.5458609999999999
28,0.8484709999999999,0.727069
29,0.823448,0.572721
30,0.8174239999999999,0.644185
31,0.856348,0.640237
32,0.8317889999999999,0.5840569999999999
33,0.8253010000000001,0.556599
34,0.856348,0.508961
35,0.8507879999999999,0.490464
36,0.848007,0.708076
37,0.8239110000000001,0.621954
38,0.8484709999999999,0.511296
39,0.8651530000000001,0.586484
40,0.8614459999999999,0.724442
41,0.81279,0.636152
42,0.862373,0.6739539999999999
43,0.815107,0.625783
44,0.846617,0.515473
45,0.858665,0.605575
46,0.831325,0.600859
47,0.8197399999999999,0.646854
48,0.8276180000000001,0.607066
49,0.829008,0.565459
50,0.81835,0.652438
51,0.8174239999999999,0.614522
52,0.8197399999999999,0.646854
53,0.846617,0.516946
54,0.87025,0.649601
55,0.830398,0.596871
56,0.8387399999999999,0.586339
57,0.8276180000000001,0.613452
58,0.8443,0.5436449999999999
59,0.854032,0.471678
60,0.832252,0.565018
61,0.830398,0.567545
62,0.849398,0.691657
63,0.8443,0.5436449999999999
64,0.8443,0.6041340000000001
65,0.837349,0.507285
66,0.8262280000000001,0.590205
67,0.820204,0.631672
68,0.848007,0.708076
69,0.8299350000000001,0.570225
70,0.847081,0.5310590000000001
71,0.825765,0.609449
72,0.8456899999999999,0.51079
73,0.799351,0.686298
74,0.852641,0.7137439999999999
75,0.839666,0.553092
76,0.8299350000000001,0.570225
77,0.829008,0.5796399999999999
78,0.801668,0.675086
79,0.829008,0.5796399999999999
80,0.844764,0.514813
81,0.799351,0.703237
82,0.813716,0.658026
83,0.8498610000000001,0.5289520000000001
84,0.8452270000000001,0.5491560000000001
85,0.832252,0.790129
86,0.8331790000000001,0.566049
87,0.820204,0.587196
88,0.852641,0.49458
89,0.813253,0.60539
90,0.8544950000000001,0.70219
91,0.839203,0.523105
92,0.842447,0.665172
93,0.848007,0.732853
94,0.8475440000000001,0.5143340000000001
95,0.839666,0.71901
96,0.8354959999999999,0.569561
97,0.838276,0.587019
98,0.8443,0.6041340000000001
99,0.86608,0.6194069999999999
100,0.8410569999999999,0.55882
101,0.8544950000000001,0.625368
102,0.822521,0.690469
103,0.81279,0.623606
104,0.8452270000000001,0.55882
105,0.819277,0.6106729999999999
106,0.8239110000000001,0.585098
107,0.81279,0.607218
108,0.8253010000000001,0.592064
109,0.827155,0.562533
110,0.832715,0.551593
111,0.848007,0.732853
112,0.868397,0.5975739999999999
113,0.8665430000000001,0.627005
114,0.864226,0.626562
115,0.8285450000000001,0.5808760000000001
116,0.799351,0.686298
