2.286615419732873633e-01
2.427039647318265381e-01
2.582841853388107012e-01
2.234183652298242784e-01
2.507717379854059736e-01
5.264439166093315414e-01
5.446219669422411869e-01
2.138261211140886076e-01
4.596922654234498751e-01
4.167708472337281478e-01
