,0,1
161,0.9312229999999999,0.569434
162,0.9247360000000001,0.60063
163,0.913151,0.719878
164,0.917322,0.678398
165,0.929833,0.640578
166,0.927516,0.615903
167,0.914541,0.702538
168,0.9159309999999999,0.666274
169,0.9201020000000001,0.630925
170,0.9187120000000001,0.593274
171,0.9140780000000001,0.786159
172,0.9140780000000001,0.687481
173,0.9163950000000001,0.6458189999999999
174,0.922882,0.6247119999999999
175,0.9163950000000001,0.663099
176,0.9201020000000001,0.631648
177,0.913151,1.2286
178,0.9201020000000001,0.582148
179,0.9140780000000001,0.672027
180,0.916858,0.639941
181,0.926126,0.70654
182,0.9270530000000001,0.5780689999999999
183,0.9210290000000001,0.616065
184,0.9256629999999999,0.578166
185,0.9224190000000001,0.5749850000000001
186,0.923809,0.618308
187,0.907127,0.786024
188,0.914541,0.6837260000000001
189,0.9177850000000001,1.12735
190,0.9112979999999999,0.756266
191,0.919175,0.635366
192,0.922882,0.537696
193,0.924272,0.631221
194,0.9136139999999999,0.741304
195,0.920565,0.701129
196,0.926589,0.8071649999999999
197,0.921956,0.8795959999999999
198,0.9163950000000001,0.630851
199,0.919639,0.642784
200,0.9154680000000001,0.626445
201,0.911761,0.985664
202,0.9126879999999999,0.750834
203,0.916858,0.682393
204,0.9103709999999999,1.11861
205,0.9187120000000001,0.587191
206,0.926589,0.609584
207,0.9163950000000001,0.6927220000000001
208,0.921956,0.560963
209,0.918248,1.22028
210,0.920565,0.611512
211,0.919639,0.716878
212,0.918248,0.70768
213,0.9302969999999999,0.528054
214,0.927516,0.589044
215,0.92937,0.536443
216,0.919175,0.714553
217,0.9112979999999999,0.791571
218,0.919639,0.688504
219,0.9302969999999999,0.565257
220,0.9187120000000001,0.608915
221,0.924272,0.611267
222,0.9256629999999999,0.639515
223,0.9062,0.70068
224,0.917322,0.6476350000000001
225,0.920565,0.698591
226,0.919175,1.15415
227,0.925199,0.655225
228,0.910834,1.22779
229,0.919175,0.676178
230,0.926126,0.638955
231,0.924272,0.590136
232,0.9233459999999999,0.9576450000000001
233,0.919175,1.02295
234,0.9089809999999999,0.686153
235,0.913151,0.809636
236,0.914541,0.78565
237,0.9057370000000001,0.7790819999999999
238,0.927516,1.0007
239,0.9177850000000001,0.6718310000000001
240,0.9187120000000001,0.660798
241,0.9210290000000001,0.674401
242,0.913151,0.639781
243,0.9187120000000001,0.665751
244,0.919175,0.638212
245,0.920565,0.6221909999999999
246,0.928906,0.582466
247,0.9312229999999999,0.569673
248,0.908517,0.7315189999999999
249,0.926126,0.587461
250,0.9247360000000001,0.6045
251,0.9154680000000001,1.2039799999999998
252,0.920565,0.677895
253,0.926126,0.6019909999999999
254,0.9140780000000001,0.671144
255,0.9187120000000001,0.630011
256,0.9210290000000001,0.608881
257,0.9057370000000001,0.708252
258,0.9177850000000001,0.658183
259,0.907127,0.7890050000000001
260,0.92937,0.6275109999999999
261,0.9233459999999999,0.64717
262,0.9103709999999999,0.788678
263,0.910834,0.70072
264,0.9224190000000001,0.803353
265,0.912224,0.683606
266,0.9140780000000001,1.0099200000000002
267,0.909907,1.3001200000000002
268,0.9163950000000001,0.6996640000000001
269,0.917322,0.683512
270,0.920565,0.59077
271,0.912224,0.701591
272,0.916858,0.700412
273,0.9256629999999999,0.593164
274,0.920565,0.604136
275,0.907127,0.8258629999999999
276,0.920565,1.1561299999999999
277,0.913151,0.640188
